pid	sid	vcf_id
P81645	S17996	UW_EPIC_2992
P81656	S42015	JHU_TSS_493_1821_1
P81685	S15306	UW_EPIC_160
P81693	S47894	UNC_MOD0425
P81711	S72062	JHU_TSS_416_1692_1
P81739	S57127	UNC_MOD0406
P81744	S41137	UNC_MOD1559
P81755	S22815	UNC_MOD0607
P81794	S27448	UNC_MOD1957
P81803	S53654	UNC_MOD0905
P81812	S91885	UW_EPIC_3235
P81827	S65633	JHU_TSS_921_2619_1
P81843	S67270	JHU_TSS_43_1020_1
P81859	S65315	UNC_MOD0861
P81869	S69977	UNC_MOD2170
P81896	S23246	JHU_TSS_779_2507_1
P81904	S82235	UNC_MOD1958
P81914	S84198	UNC_MOD0457
P81924	S85350	JHU_TSS_513_1858_1
P81928	S69829	UW_EPIC_3722
P81940	S53787	JHU_TSS_705_2208_1
P81948	S95254	UW_EPIC_1500
P81955	S74467	JHU_TSS_646_3005_1
P81957	S18000	JHU_TSS_910_2600_1
P81962	S80111	UNC_CFLD1870
P82012	S74699	JHU_TSS_1049_2879_1
P82068	S99432	UNC_MOD2277
P82072	S56123	UNC_MOD2203
P82110	S56758	JHU_TSS_172_1230_1
P82128	S35820	JHU_TSS_381_1605_1
P82193	S77985	UNC_MOD0366
P82196	S40982	UW_EPIC_35784
P82236	S32170	JHU_TSS_717_2228_1
P82248	S50611	JHU_TSS_799_2400_1
P82261	S32873	JHU_TSS_623_2064_1
P82279	S54762	UNC_MOD0766
P82295	S99626	UW_EPIC_1654
P82300	S62277	UW_EPIC_2335
P82301	S86034	JHU_TSS_788_2373_1
P82327	S76648	JHU_TSS_963_2702_1
P82330	S53367	JHU_TSS_984_2744_1
P82357	S59250	UNC_MOD1267
P82371	S11205	JHU_TSS_933_2643_1
P82375	S68073	UNC_MOD0906
P82409	S99738	JHU_TSS_752_2297_1
P82434	S29546	UNC_CFLD11012
P82471	S88961	UW_EPIC_995
P82479	S28517	JHU_TSS_631_2076_1
P82481	S28178	JHU_TSS_862_2527_1
P82538	S90159	UW_EPIC_8877
P82544	S38756	JHU_TSS_592_2003_1
P82556	S28533	UNC_MOD1185
P82557	S88719	UW_EPIC_168
P82566	S22955	UW_EPIC_4659
P82574	S29923	UW_EPIC_34892
P82605	S27956	JHU_CFRD_288_10347_1
P82606	S83418	JHU_TSS_428_1711_1
P82625	S32270	JHU_TSS_52_1033_1
P82635	S52882	JHU_TSS_1019_2812_1
P82638	S30357	JHU_TSS_449_1740_1
P82662	S34569	JHU_TSS_309_1473_1
P82697	S95035	UW_EPIC_140
P82721	S24070	UNC_MOD1905
P82747	S27531	JHU_TSS_119_1147_1
P82750	S53530	UNC_MOD0835
P82761	S43901	UW_EPIC_370
P82764	S27816	JHU_TSS_808_2409_1
P82786	S67644	UNC_MOD0238
P82792	S26317	UW_EPIC_147
P82805	S49147	UW_EPIC_2551
P82814	S64379	UW_EPIC_3404
P82853	S37971	UW_EPIC_462
P82857	S92239	UNC_MOD0781
P82867	S40363	UW_EPIC_175
P82900	S98478	JHU_TSS_737_2269_1
P82909	S12343	JHU_TSS_87_1098_1
P82910	S30152	UW_EPIC_8363
P82913	S87621	JHU_CFRD_378_10438_1
P82916	S77688	UNC_MOD0560
P82920	S66252	JHU_TSS_520_1874_1
P82923	S15099	UNC_MOD0246
P82947	S15225	UW_EPIC_1845
P82951	S99606	UNC_MOD1127
P82984	S38948	JHU_TSS_136_1172_1
P82998	S51640	JHU_TSS_58_1045_1
P83046	S61793	UW_EPIC_2340
P83052	S57320	UNC_MOD0727
P83054	S74526	UW_EPIC_2314
P83092	S26188	UNC_MOD1098
P83152	S13532	UNC_MOD2177
P83172	S59983	UNC_MOD2395
P83186	S50250	JHU_TSS_767_2330_1
P83211	S68229	JHU_CFRD_256_10315_1
P83222	S68990	UNC_MOD1070
P83226	S47083	UNC_MOD0455
P83237	S71817	UW_EPIC_1693
P83276	S64193	UW_EPIC_1661
P83289	S97103	UW_EPIC_2444
P83311	S27856	UW_EPIC_242
P83320	S23098	JHU_TSS_932_2640_1
P83351	S92360	JHU_TSS_763_2323_1
P83357	S65712	JHU_TSS_700_2421_1
P83389	S95805	UNC_MOD0552
P83426	S34306	JHU_TSS_718_2231_1
P83434	S86371	JHU_TSS_797_2390_1
P83454	S56597	UNC_MOD1614
P83462	S22320	JHU_TSS_151_1200_1
P83487	S36641	UNC_MOD1696
P83489	S43010	UNC_MOD2298
P83496	S69034	JHU_TSS_66_1056_1
P83575	S62822	UNC_MOD1386
P83621	S29910	UNC_MOD2246
P83624	S21746	UNC_MOD2250
P83626	S81017	UW_EPIC_36411
P83630	S53829	UW_EPIC_1641
P83633	S88668	JHU_TSS_1009_2790_1
P83663	S38134	JHU_TSS_623_3009_1
P83682	S71164	UNC_MOD1202
P83698	S17776	JHU_TSS_435_1782_1
P83726	S58332	UW_EPIC_1012
P83727	S90649	UNC_MOD0319
P83746	S44875	JHU_TSS_609_2039_1
P83751	S24844	JHU_TSS_815_2420_1
P83766	S79891	UW_EPIC_2406
P83767	S61012	UNC_MOD1792
P83788	S23148	UNC_MOD0210
P83797	S44823	JHU_TSS_969_2713_1
P83846	S44127	UNC_MOD2447
P83858	S95298	JHU_TSS_630_198_1
P83859	S15111	UW_EPIC_3232
P83866	S42255	JHU_TSS_363_1575_1
P83876	S61468	UW_EPIC_2151
P83882	S60938	UNC_MOD0811
P83909	S99748	JHU_TSS_101_1120_1
P83911	S42409	JHU_TSS_75_1074_1
P83923	S34108	UNC_MOD0221
P83964	S32665	JHU_TSS_47_1028_1
P83977	S28676	UW_EPIC_3147
P83995	S55035	UNC_MOD1978
P84010	S95851	UW_EPIC_5136
P84011	S56874	UW_EPIC_34733
P84048	S57343	UNC_MOD2716
P84053	S78927	JHU_TSS_673_2151_1
P84077	S53347	UNC_MOD2315
P84081	S93454	JHU_TSS_369_1584_1
P84118	S52071	JHU_TSS_45_1039_1
P84144	S83907	UNC_MOD1631
P84147	S24085	UNC_MOD1732
P84179	S99360	UNC_MOD0422
P84193	S68771	JHU_CFRD_506_10566_1
P84199	S63871	UNC_MOD0211
P84209	S44440	UNC_MOD1148
P84233	S94092	UNC_MOD0257
P84250	S60425	JHU_TSS_150_103_1
P84252	S35835	UW_EPIC_2774
P84265	S99330	UNC_MOD0696
P84267	S56546	UW_EPIC_130
P84297	S29332	JHU_TSS_454_1748_1
P84305	S67540	JHU_TSS_337_1528_1
P84308	S62756	UW_EPIC_1990
P84325	S30669	JHU_TSS_209_1288_1
P84378	S88478	JHU_TSS_689_2182_1
P84381	S47774	UW_EPIC_35190
P84393	S24522	JHU_TSS_725_2244_1
P84399	S34927	UW_EPIC_3247
P84417	S67748	UW_EPIC_3300
P84462	S83589	UNC_MOD0453
P84467	S35498	UNC_MOD1102
P84484	S53665	UNC_MOD0393
P84494	S78105	JHU_TSS_256_1369_1
P84568	S67273	UNC_MOD0466
P84581	S70124	UW_EPIC_172
P84604	S31673	UNC_MOD1019
P84621	S60016	UNC_MOD2494
P84627	S64161	JHU_TSS_202_1276_1
P84652	S62287	UNC_MOD2223
P84654	S55372	JHU_TSS_868_2522_1
P84691	S64649	UNC_MOD1106
P84692	S36078	JHU_TSS_423_1686_1
P84716	S93532	JHU_TSS_993_2761_1
P84717	S41078	UW_EPIC_1929
P84724	S45442	UW_EPIC_122
P84749	S35910	JHU_TSS_13_25_1
P84760	S41363	JHU_TSS_925_2625_1
P84797	S33940	JHU_TSS_759_2312_1
P84816	S59589	UNC_MOD0348
P84831	S27904	UW_EPIC_1967
P84836	S83870	JHU_TSS_503_1838_1
P84862	S60355	JHU_TSS_287_1433_1
P84881	S49963	JHU_TSS_71_1066_1
P84970	S25428	JHU_TSS_783_2364_1
P84984	S68264	JHU_TSS_305_3004_1
P84985	S30684	JHU_TSS_186_1246_1
P84995	S18951	UNC_CFLD7364
P84998	S43026	UNC_MOD0162
P85003	S59832	UNC_MOD0014
P85025	S23612	JHU_TSS_298_1453_1
P85035	S28256	JHU_CFRD_264_10323_1
P85055	S13195	UW_EPIC_2538
P85070	S36426	UNC_MOD1524
P85088	S40424	JHU_TSS_268_1391_1
P85129	S89283	JHU_TSS_488_1812_1
P85173	S61710	UNC_MOD0140
P85186	S42832	UNC_MOD1458
P85211	S51391	UW_EPIC_2669
P85217	S67821	UW_EPIC_346
P85235	S52738	UW_EPIC_1611_1
P85251	S66195	JHU_TSS_428_1695_1
P85282	S35933	JHU_TSS_119_1148_1
P85289	S75136	JHU_CFRD_289_10348_1
P85294	S39209	JHU_TSS_920_2616_1
P85308	S29077	UNC_MOD0566
P85328	S24872	JHU_TSS_670_2144_1
P85339	S43069	UW_EPIC_2173
P85347	S39481	UW_EPIC_35006
P85404	S72572	UNC_MOD1808
P85412	S32172	UNC_MOD0169
P85428	S41704	UNC_MOD0775
P85435	S49821	UNC_MOD2207
P85457	S89594	UW_EPIC_35538_1
P85458	S88665	JHU_TSS_198_1269_1
P85486	S46668	UW_EPIC_1537
P85513	S56048	JHU_TSS_108_1130_1
P85601	S19063	JHU_TSS_921_2618_1
P85610	S68698	UW_EPIC_2411_1
P85617	S97237	JHU_TSS_955_2692_1
P85623	S46113	JHU_TSS_746_2286_1
P85625	S43423	UW_EPIC_2221
P85627	S99498	JHU_CFRD_517_10577_1
P85634	S22304	UNC_MOD2288
P85635	S30754	UW_EPIC_15216
P85640	S62509	JHU_TSS_338_1530_1
P85663	S30933	UNC_MOD1925
P85671	S67448	JHU_TSS_235_1736_1
P85715	S35862	UNC_MOD0683
P85716	S82692	UNC_MOD1826
P85734	S32304	UNC_MOD0147
P85748	S41968	JHU_TSS_663_200_1
P85755	S86844	JHU_TSS_784_2365_1
P85779	S98415	JHU_CFRD_361_10421_1
P85805	S35929	UW_EPIC_414
P85807	S74322	UNC_MOD1335
P85825	S51994	UNC_MOD1412
P85851	S23245	UW_EPIC_174
P85854	S52051	UNC_MOD2691
P85856	S79108	JHU_TSS_813_216_1
P85858	S70777	JHU_TSS_794_2383_1
P85868	S93004	UNC_MOD0692
P85869	S98885	JHU_TSS_305_1466_1
P85871	S50446	JHU_CFRD_366_10426_1
P85897	S17429	UW_EPIC_3518
P85910	S80422	UNC_MOD1266
P85921	S88880	JHU_TSS_111_1137_1
P85941	S87292	JHU_TSS_931_2639_1
P85967	S44477	UNC_MOD2238
P85969	S58098	JHU_TSS_408_1655_1
P85975	S92995	JHU_TSS_511_1875_1
P86005	S98398	JHU_TSS_900_2585_1
P86010	S86604	JHU_TSS_529_1890_1
P86022	S30006	UW_EPIC_11157
P86066	S83411	UNC_MOD1864
P86083	S86826	JHU_TSS_320_1498_1
P86104	S86386	JHU_TSS_682_2167_1
P86106	S48902	UNC_MOD1046
P86188	S25180	JHU_TSS_591_2177_1
P86209	S43996	UNC_MOD2200
P86226	S78695	UNC_MOD2636
P86243	S12518	UNC_MOD2202
P86250	S82522	UNC_MOD0323
P86255	S62854	JHU_TSS_186_1247_1
P86322	S76703	JHU_TSS_4_8_1
P86365	S18778	JHU_TSS_454_1794_1
P86402	S88647	UW_EPIC_113
P86415	S92134	JHU_CFRD_252_10311_1
P86496	S56170	UNC_MOD0844
P86497	S65075	UNC_MOD0134
P86508	S35455	UNC_MOD0991
P86509	S53188	JHU_TSS_766_2329_1
P86527	S48663	UNC_MOD1794
P86538	S41538	UNC_MOD1742
P86567	S21806	UW_EPIC_109
P86571	S19460	UNC_MOD1045
P86587	S14293	UW_EPIC_263
P86592	S74887	JHU_TSS_270_1394_1
P86611	S78136	UNC_MOD0116
P86616	S48226	JHU_TSS_103_1121_1
P86629	S21478	JHU_CFRD_319_10378_1
P86692	S41389	UW_EPIC_11447
P86697	S47334	JHU_TSS_237_135_1
P86701	S79164	JHU_TSS_978_2734_1
P86715	S72831	UW_EPIC_438
P86802	S28596	JHU_TSS_824_2433_1
P86811	S34046	JHU_TSS_789_2374_1
P86850	S46190	JHU_TSS_386_1613_1
P86866	S75533	UNC_MOD0922
P86891	S93769	JHU_TSS_466_1772_1
P86914	S91837	UNC_MOD0700
P86954	S78405	UNC_MOD0405
P86973	S30565	JHU_TSS_649_2100_1
P86984	S69186	UNC_MOD2184
P87024	S38569	UW_EPIC_13995
P87055	S34368	UW_EPIC_3604
P87094	S29102	UW_EPIC_8388
P87099	S65020	UNC_MOD0846
P87108	S78330	JHU_TSS_472_1802_1
P87115	S64650	UNC_MOD0584
P87121	S55033	UNC_MOD0816
P87159	S86259	UW_EPIC_1847
P87183	S99283	JHU_TSS_719_2233_1
P87197	S85561	UNC_MOD0947
P87218	S11718	UNC_MOD0878
P87257	S78613	UW_EPIC_117
P87276	S32027	JHU_TSS_930_2799_1
P87279	S91422	UNC_MOD0604
P87293	S31192	UNC_MOD2525
P87304	S65913	JHU_TSS_1051_2888_1
P87350	S71904	UNC_MOD2474
P87371	S33933	JHU_TSS_46_1025_1
P87380	S47815	UNC_MOD1290
P87383	S15527	UNC_MOD1920
P87424	S51521	JHU_TSS_773_2344_1
P87438	S50443	UNC_MOD1062
P87440	S88928	UNC_MOD1537
P87443	S19808	UW_EPIC_1884
P87501	S61519	UW_EPIC_156
P87504	S23040	JHU_TSS_80_79_1
P87505	S88675	JHU_TSS_117_1144_1
P87521	S74221	JHU_TSS_651_2101_1
P87535	S44795	UW_EPIC_1001
P87537	S29702	UNC_MOD0674
P87551	S59290	JHU_CFRD_383_10443_1
P87560	S63083	JHU_TSS_572_1967_1
P87622	S43757	JHU_TSS_603_2028_1
P87623	S21212	JHU_TSS_442_1727_1
P87635	S71813	UW_EPIC_4840
P87641	S91327	UNC_MOD2485
P87655	S93089	UNC_MOD1939
P87664	S69701	UNC_MOD1440
P87699	S86600	UNC_MOD2460
P87711	S28069	JHU_TSS_961_2763_1
P87741	S56101	UNC_MOD0216
P87755	S58360	UNC_MOD1608
P87762	S91012	JHU_TSS_250_1360_1
P87789	S90401	UNC_MOD0975
P87794	S41969	UW_EPIC_141
P87811	S20521	UNC_MOD0332
P87836	S36129	JHU_TSS_19_41_1
P87847	S60600	UNC_MOD1745
P87852	S63029	UNC_CFLD3376
P87878	S87387	UNC_MOD1691
P87902	S74366	UW_EPIC_1003
P87945	S25991	UW_EPIC_8900
P87978	S18931	JHU_TSS_95_77_1
P87996	S84721	UNC_MOD1395
P88011	S59455	JHU_TSS_370_1587_1
P88049	S62405	UW_EPIC_2223
P88054	S29948	UW_EPIC_1571
P88065	S48210	UW_EPIC_1635
P88096	S99592	UNC_MOD2468
P88110	S94172	UW_EPIC_1958
P88132	S42062	UNC_MOD2576
P88149	S56779	UNC_MOD0386
P88172	S57184	JHU_TSS_939_2658_1
P88173	S89268	JHU_TSS_806_2440_1
P88215	S28835	UW_EPIC_1642
P88224	S12505	JHU_TSS_751_2294_1
P88233	S99243	UNC_MOD0718
P88239	S71640	UNC_MOD1570
P88243	S55811	UW_EPIC_8037
P88245	S33504	JHU_TSS_870_2528_1
P88286	S46872	JHU_TSS_361_1568_1
P88304	S22863	JHU_TSS_157_1207_1
P88317	S89263	UNC_MOD0446
P88368	S91997	JHU_TSS_793_2382_1
P88370	S80215	UNC_MOD2336
P88371	S90063	UW_EPIC_171
P88386	S17463	JHU_TSS_590_2060_1
P88423	S41515	UNC_MOD0716
P88476	S59867	JHU_TSS_769_2335_1
P88482	S77850	UNC_MOD2461
P88484	S18360	JHU_TSS_482_2516_1
P88519	S94571	UNC_MOD2072
P88533	S56805	UW_EPIC_1605
P88537	S55521	JHU_TSS_372_1589_1
P88576	S56795	UNC_MOD0158
P88580	S45530	UW_EPIC_3474
P88599	S41154	UNC_CFLD3386
P88604	S51785	JHU_TSS_1050_2885_1
P88638	S38906	JHU_TSS_183_1241_1
P88655	S20203	UNC_MOD1182
P88671	S99145	UNC_MOD1827
P88689	S64640	JHU_TSS_289_1436_1
P88708	S14229	UNC_MOD2326
P88708	S85656	UW_EPIC_433
P88708	S32305	JHU_CFRD_527_10587_1
P88711	S56596	UNC_MOD1295
P88738	S90626	JHU_TSS_597_2012_1
P88745	S48638	UNC_MOD2684
P88754	S91234	UW_EPIC_35777
P88791	S32444	JHU_TSS_861_2510_1
P88800	S13613	UW_EPIC_2537
P88814	S59660	UNC_MOD1239
P88816	S53577	UNC_MOD2387
P88857	S48961	JHU_TSS_366_1580_1
P88873	S67633	UW_EPIC_1681
P88891	S39276	UNC_MOD1251
P88902	S30310	UW_EPIC_1618
P88924	S75310	JHU_TSS_185_1267_1
P88958	S30487	UNC_MOD1438
P88963	S73302	UW_EPIC_392
P88975	S90525	UNC_MOD1042
P88978	S62170	UW_EPIC_455
P88984	S31906	UNC_MOD0720
P89013	S14148	JHU_TSS_773_2343_1
P89040	S17846	UNC_MOD0220
P89042	S97255	UNC_MOD2283
P89064	S92265	UW_EPIC_2937
P89065	S98923	UNC_MOD1382
P89082	S20132	UW_EPIC_4280_1
P89118	S64718	JHU_TSS_430_169_1
P89170	S92608	UNC_MOD2338
P89194	S80683	JHU_TSS_742_2278_1
P89198	S52505	UW_EPIC_1594
P89214	S58105	JHU_TSS_199_1270_1
P89241	S46204	UW_EPIC_1625
P89246	S59116	UW_EPIC_1720
P89275	S42448	JHU_TSS_801_2684_2
P89371	S17864	UNC_MOD0426
P89379	S89289	UNC_MOD1189
P89388	S42801	JHU_TSS_768_2333_1
P89417	S12814	UNC_MOD1349
P89425	S66593	JHU_TSS_612_2047_1
P89429	S95745	UNC_MOD0440
P89438	S96572	JHU_CFRD_4_10004_1
P89467	S82204	JHU_TSS_500_1833_1
P89538	S21651	UNC_MOD1014
P89554	S71710	JHU_TSS_291_1440_1
P89558	S23907	UW_EPIC_7214
P89566	S93087	JHU_TSS_971_2716_1
P89590	S36271	JHU_CFRD_112_10140_1
P89607	S81792	UW_EPIC_3523
P89615	S12393	UNC_MOD0196
P89647	S39906	JHU_TSS_762_2319_1
P89653	S45869	JHU_CFRD_106_10134_1
P89659	S51962	JHU_TSS_685_2172_1
P89668	S44732	UNC_MOD2507
P89670	S12859	UW_EPIC_8585
P89671	S52117	UNC_MOD2686
P89683	S44050	JHU_TSS_813_215_1
P89689	S56290	UNC_CFLD9907
P89739	S63990	UNC_MOD1982
P89742	S22112	JHU_TSS_528_1888_1
P89767	S43906	UNC_MOD0129
P89787	S57982	JHU_TSS_487_1808_1
P89789	S67738	UW_EPIC_2423
P89808	S22694	UNC_MOD1341
P89814	S34011	UW_EPIC_3863
P89860	S97483	JHU_TSS_860_2509_1
P89885	S57052	UNC_MOD1514
P89892	S74863	JHU_TSS_1020_2814_1
P89913	S91139	UNC_MOD1525
P89929	S22765	UW_EPIC_35240
P89958	S43170	JHU_TSS_618_2056_1
P89959	S22838	JHU_TSS_392_1625_1
P89965	S75862	UNC_MOD1096
P90018	S53919	JHU_CFRD_315_10374_1
P90052	S81833	UW_EPIC_14533
P90060	S91991	UW_EPIC_3571
P90061	S67030	JHU_TSS_153_1202_1
P90078	S98697	JHU_TSS_478_1793_1
P90088	S56995	UNC_MOD1337
P90124	S82034	JHU_TSS_932_2641_1
P90135	S67652	UNC_MOD0945
P90143	S87603	JHU_TSS_415_1669_1
P90163	S50365	JHU_TSS_879_2547_1
P90197	S90202	UNC_MOD2531
P90198	S32906	JHU_TSS_554_1933_1
P90200	S65912	JHU_TSS_731_2257_1
P90229	S12468	UNC_MOD0682
P90239	S97293	JHU_TSS_786_2376_1
P90253	S76345	UNC_MOD0185
P90271	S79804	UNC_MOD0924
P90291	S76066	UW_EPIC_4089
P90298	S37098	UNC_MOD0227
P90314	S78772	UNC_MOD0659
P90377	S42891	JHU_TSS_504_1841_1
P90390	S31222	UW_EPIC_1883
P90398	S11606	UNC_MOD2244
P90433	S13304	UNC_MOD0229
P90459	S91056	JHU_TSS_934_2651_1
P90461	S26592	UW_EPIC_372
P90464	S97257	UNC_MOD2339
P90483	S72272	UW_EPIC_228
P90486	S34717	JHU_TSS_175_1235_1
P90487	S18619	UNC_MOD0860
P90516	S73922	UW_EPIC_4977
P90534	S84008	UNC_CFLD3129
P90548	S66704	UW_EPIC_2929
P90592	S47180	JHU_TSS_278_1408_1
P90607	S74369	JHU_CFRD_104_10132_1
P90620	S55449	JHU_CFRD_483_10543_1
P90624	S99186	UNC_MOD0894
P90675	S25372	UNC_MOD0232
P90719	S22266	UW_EPIC_3375
P90802	S20426	UNC_MOD2720
P90805	S92895	UNC_MOD1371
P90843	S84461	JHU_TSS_988_2752_1
P90844	S19015	UW_EPIC_3448
P90857	S39072	JHU_TSS_869_2526_1
P90863	S72327	JHU_TSS_203_1278_1
P90904	S93995	UNC_MOD1719
P90930	S36986	JHU_TSS_602_2024_1
P90938	S37270	JHU_TSS_750_2292_1
P90947	S96173	JHU_TSS_695_204_1
P90950	S89410	UW_EPIC_4717
P91014	S53795	UNC_MOD0494
P91016	S20855	UW_EPIC_1875
P91021	S56629	JHU_BL_07_1
P91069	S29352	UNC_MOD1273
P91074	S26575	JHU_TSS_741_2302_1
P91082	S97888	JHU_TSS_584_1988_1
P91087	S48574	JHU_TSS_445_1732_1
P91098	S55019	UNC_MOD0950
P91114	S28071	UNC_MOD1781
P91145	S38529	UNC_MOD0311
P91146	S67546	UNC_MOD2405
P91153	S43122	UNC_MOD1343
P91175	S18765	UNC_MOD0831
P91227	S76948	UW_EPIC_2799
P91248	S99202	JHU_TSS_611_2044_1
P91252	S41193	JHU_TSS_207_1286_1
P91275	S81268	UNC_MOD2465
P91281	S12191	JHU_TSS_819_2450_1
P91375	S93346	UW_EPIC_35173
P91380	S17142	JHU_TSS_847_2485_1
P91394	S20782	UNC_MOD2738
P91414	S95265	UNC_MOD0726
P91441	S57781	JHU_TSS_96_1113_1
P91448	S61973	JHU_TSS_919_2614_1
P91468	S55497	UNC_MOD0165
P91469	S88756	UW_EPIC_1592
P91478	S89538	UNC_MOD2432
P91482	S22260	UW_EPIC_3467
P91486	S21071	UNC_MOD1673
P91488	S78509	UW_EPIC_35232
P91494	S49735	UNC_MOD2509
P91516	S62797	UW_EPIC_2548
P91517	S97868	JHU_TSS_66_1057_1
P91522	S38124	JHU_TSS_161_1214_1
P91539	S51593	UW_EPIC_1555
P91544	S61687	UNC_CFLD3012
P91569	S81667	UNC_MOD1531
P91571	S48154	UW_EPIC_1691
P91585	S42438	UW_EPIC_36418
P91592	S31515	UNC_MOD0555
P91600	S10561	UW_EPIC_13984
P91620	S70678	UNC_MOD0805
P91625	S12264	UNC_MOD0113
P91646	S37965	JHU_TSS_518_1871_1
P91653	S89042	JHU_TSS_620_2104_1
P91690	S40518	JHU_TSS_99_1119_1
P91694	S57365	UNC_MOD2715
P91699	S94683	JHU_TSS_300_1455_1
P91711	S95055	UW_EPIC_2067
P91714	S79022	UW_EPIC_3913
P91728	S36174	UW_EPIC_3520
P91762	S13840	JHU_TSS_89_1305_1
P91763	S15580	JHU_CFRD_270_10329_1
P91765	S67776	UW_EPIC_3603
P91793	S58828	UW_EPIC_439
P91819	S93283	UW_EPIC_2012
P91853	S67799	UW_EPIC_365
P91871	S85546	UNC_MOD1886
P91880	S14276	JHU_TSS_60_68_1
P91881	S12946	JHU_TSS_1041_2864_1
P91885	S39688	JHU_TSS_156_106_1
P91896	S89012	UW_EPIC_2220
P91922	S37544	UNC_MOD1309
P91956	S28444	UW_EPIC_2668
P91966	S71281	JHU_TSS_166_1222_1
P91988	S16542	UW_EPIC_2818
P92005	S49626	UW_EPIC_2277
P92006	S80351	JHU_TSS_1000_2780_1
P92030	S91066	JHU_TSS_418_1677_1
P92031	S53964	UW_EPIC_3569
P92032	S86111	UW_EPIC_9899
P92036	S70757	JHU_TSS_106_85_1
P92056	S31465	UW_EPIC_3224
P92061	S95024	JHU_TSS_90_1107_1
P92070	S17543	JHU_TSS_1_1_1
P92093	S88566	JHU_TSS_909_2598_1
P92098	S60167	UNC_MOD0320
P92100	S38765	JHU_TSS_126_1155_1
P92101	S91653	JHU_TSS_599_2016_1
P92116	S24893	JHU_TSS_509_1850_1
P92131	S67638	UW_EPIC_10658
P92134	S11956	JHU_CFRD_261_10320_1
P92147	S29542	JHU_TSS_941_2661_1
P92196	S75505	JHU_TSS_823_2430_1
P92198	S89634	JHU_TSS_241_1346_1
P92242	S67725	UW_EPIC_10656
P92261	S17692	JHU_TSS_75_1073_1
P92282	S12420	JHU_TSS_944_2667_1
P92291	S79889	JHU_TSS_284_1462_1
P92313	S57941	JHU_TSS_388_1616_1
P92339	S34745	UNC_MOD0179
P92350	S83688	UNC_MOD1008
P92363	S76765	JHU_BL_13_1
P92390	S84772	UW_EPIC_1939
P92427	S93666	UW_EPIC_437
P92448	S58376	UW_EPIC_35756
P92461	S14157	UW_EPIC_345
P92479	S49784	JHU_TSS_990_2757_1
P92485	S54671	JHU_TSS_372_1588_1
P92508	S10089	UW_EPIC_1541
P92511	S59948	UNC_MOD0829
P92527	S15533	UW_EPIC_2351
P92533	S64654	UNC_MOD1128
P92534	S98084	JHU_TSS_548_1919_1
P92561	S37163	UNC_MOD2382
P92573	S56525	UNC_MOD1212
P92583	S90908	JHU_TSS_999_2773_1
P92587	S50458	UNC_MOD2296
P92597	S61626	UNC_MOD2459
P92598	S12357	UW_EPIC_4770
P92649	S62227	UW_EPIC_3450
P92651	S23410	UW_EPIC_1011
P92668	S50215	UW_EPIC_35718
P92687	S71796	UNC_MOD0634
P92699	S77070	UNC_MOD2539
P92703	S95716	UW_EPIC_3298
P92719	S80893	UW_EPIC_4112
P92733	S30503	UNC_MOD0982
P92742	S30679	UNC_MOD2633
P92773	S55982	UNC_MOD2278
P92784	S52034	UW_EPIC_15215
P92791	S12157	JHU_TSS_760_2315_1
P92794	S55780	UNC_MOD0107
P92817	S81588	UW_EPIC_421
P92824	S14390	UW_EPIC_2933
P92827	S88549	JHU_TSS_1039_2860_1
P92855	S11618	UNC_MOD0564
P92888	S10909	UW_EPIC_12291
P92889	S49682	UNC_MOD1392
P92894	S37950	UW_EPIC_8584
P92926	S34838	JHU_TSS_897_2579_1
P92938	S43717	JHU_TSS_1006_2786_1
P92942	S42523	JHU_TSS_833_2449_1
P92949	S88945	JHU_TSS_282_149_1
P92967	S11142	UNC_MOD0865
P92972	S19655	JHU_TSS_600_2019_1
P92976	S15428	JHU_TSS_279_1410_1
P92979	S80097	UW_EPIC_1550
P93028	S61889	UW_EPIC_216
P93054	S83206	UNC_MOD0339
P93086	S11740	UNC_MOD0688
P93095	S41114	JHU_TSS_413_1666_1
P93129	S46469	UNC_MOD1192
P93132	S57607	UNC_MOD2658
P93166	S34249	JHU_CFRD_293_10352_1
P93197	S75869	UNC_MOD1612
P93200	S25134	JHU_TSS_204_1280_1
P93217	S69964	UNC_MOD1214
P93229	S59829	UNC_CFLD6790
P93231	S79896	UNC_MOD0800
P93259	S11607	UNC_MOD0964
P93269	S68271	UNC_MOD0303
P93278	S73371	UNC_MOD2730
P93323	S29334	JHU_TSS_782_2361_1
P93359	S40311	UNC_MOD1095
P93371	S95384	UNC_MOD1141
P93378	S95130	UW_EPIC_162
P93379	S16801	UW_EPIC_2674
P93384	S21504	UNC_CFLD8002
P93491	S24501	JHU_CFRD_500_10560_1
P93505	S12241	UNC_MOD0797
P93510	S36643	UW_EPIC_13151
P93546	S95289	JHU_TSS_402_166_1
P93565	S62205	UNC_MOD1830
P93575	S36615	JHU_TSS_101_1329_1
P93614	S38177	UW_EPIC_333
P93651	S84608	JHU_TSS_662_2129_1
P93667	S31878	JHU_TSS_196_1262_1
P93671	S43579	JHU_TSS_843_2479_1
P93682	S77656	JHU_TSS_577_1978_1
P93725	S74711	JHU_TSS_595_2025_1
P93731	S89849	JHU_TSS_25_48_1
P93735	S26456	UW_EPIC_3036
P93757	S96462	UNC_MOD0237
P93772	S12364	UW_EPIC_4330
P93789	S20646	JHU_TSS_218_1307_1
P93855	S84203	UNC_MOD1072
